,average,average,average,average,average,average,average,average,average,average,average,average,max,max,max,max,max,max,max,max,max,max,max,max,min,min,min,min,min,min,min,min,min,min,min,min
node_id,01 Speed S P1,02 Speed S P2,03 Feed Rate P1,04 Feed Rate P2,05 Spindle Motor Load nakamura2 P1 S0,06 Spindle Motor Load nakamura2 P2 S0,24 Servo load current(a) Nakamura2 P1 A1,28 Servo load current(a) Nakamura2 P2 A1,31 Cutting time nakamura2 P1,32 Cutting Time nakamura2 P2,33 Temp #APC Nakamura2 P1 A0,34 Temp #APC Nakamura2 P2 A0,01 Speed S P1,02 Speed S P2,03 Feed Rate P1,04 Feed Rate P2,05 Spindle Motor Load nakamura2 P1 S0,06 Spindle Motor Load nakamura2 P2 S0,24 Servo load current(a) Nakamura2 P1 A1,28 Servo load current(a) Nakamura2 P2 A1,31 Cutting time nakamura2 P1,32 Cutting Time nakamura2 P2,33 Temp #APC Nakamura2 P1 A0,34 Temp #APC Nakamura2 P2 A0,01 Speed S P1,02 Speed S P2,03 Feed Rate P1,04 Feed Rate P2,05 Spindle Motor Load nakamura2 P1 S0,06 Spindle Motor Load nakamura2 P2 S0,24 Servo load current(a) Nakamura2 P1 A1,28 Servo load current(a) Nakamura2 P2 A1,31 Cutting time nakamura2 P1,32 Cutting Time nakamura2 P2,33 Temp #APC Nakamura2 P1 A0,34 Temp #APC Nakamura2 P2 A0
measurement_bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-04 09:00:00+00:00,3043.1742424242425,2994.6290322580644,3678.8041237113403,4527.589171974522,0.7883435582822086,68.2282958199357,-0.7395833333333334,0.7883435582822086,8.83824624624625,8.980812030075194,42.5,36.5,5002.0,5008.0,77143.0,273996.0,49.0,176.0,33.0,49.0,38.992,30.032,43.0,37.0,0.0,0.0,0.0,0.0,-39.0,0.0,-22.0,-39.0,0.0,0.0,42.0,36.0
2023-04-04 09:15:00+00:00,3217.8089552238807,2677.20725388601,4201.994871794872,4852.787735849057,-0.008849557522123894,66.38953488372093,0.11080332409972299,-0.008849557522123894,9.899057777777786,7.433625000000001,42.5,36.5,5002.0,5006.0,181286.0,105779.0,24.0,176.0,50.0,24.0,38.992,30.048,43.0,37.0,0.0,0.0,0.0,0.0,-37.0,0.0,-52.0,-37.0,0.0,0.0,42.0,36.0
2023-04-04 09:30:00+00:00,3011.278431372549,2959.890365448505,3911.940594059406,3316.73381294964,0.5464285714285714,68.49832775919732,-0.6182432432432432,0.5464285714285714,9.041542699724518,9.2657641025641,42.5,36.5,5002.0,5004.0,216000.0,46286.0,43.0,176.0,40.0,43.0,38.992,30.032,43.0,37.0,0.0,0.0,0.0,0.0,-42.0,0.0,-45.0,-42.0,0.0,0.0,42.0,36.0
2023-04-04 09:45:00+00:00,3239.5686274509803,2660.366336633663,2594.022988505747,4852.956097560976,0.491869918699187,67.73684210526316,-0.3638888888888889,0.491869918699187,9.914068292682922,7.250000000000003,42.5,36.5,5002.0,5013.0,61714.0,253315.0,47.0,176.0,32.0,47.0,38.992,30.032,43.0,37.0,0.0,0.0,0.0,0.0,-40.0,0.0,-44.0,-40.0,0.0,0.0,42.0,36.0
2023-04-04 10:00:00+00:00,3067.4119850187267,2914.644128113879,3361.8695652173915,4088.7038327526134,0.5962732919254659,68.01038062283737,0.31690140845070425,0.5962732919254659,9.216729344729337,9.339183246073294,42.5,36.5,5002.0,5006.0,138857.0,92571.0,48.0,176.0,52.0,48.0,39.008,30.032,43.0,37.0,0.0,0.0,0.0,0.0,-40.0,0.0,-17.0,-40.0,0.0,0.0,42.0,36.0
2023-04-04 10:15:00+00:00,3115.731147540984,2726.038043478261,4957.631016042781,5106.316582914573,0.6685714285714286,64.32934131736526,-0.39384615384615385,0.6685714285714286,9.815046228710466,7.666979757085017,42.42857142857143,37.0,5002.0,5007.0,192857.0,102964.0,49.0,176.0,45.0,49.0,39.008,30.032,43.0,37.0,0.0,0.0,0.0,0.0,-38.0,0.0,-50.0,-38.0,0.0,0.0,42.0,37.0
2023-04-04 10:30:00+00:00,3074.195652173913,2940.9079754601225,3450.6778846153848,3868.8704318936875,0.664576802507837,68.559375,-0.6633333333333333,0.664576802507837,9.09933893557422,8.835533498759307,42.55555555555556,37.0,5001.0,5004.0,77143.0,108000.0,42.0,176.0,31.0,42.0,39.008,30.032,43.0,37.0,0.0,0.0,0.0,0.0,-46.0,0.0,-40.0,-46.0,0.0,0.0,42.0,37.0
2023-04-04 10:45:00+00:00,3166.0,2720.961038961039,3755.896373056995,4833.60669456067,-0.5223880597014925,69.11004784688996,-0.6426592797783933,-0.5223880597014925,9.790887290167872,7.804651162790697,42.44444444444444,37.0,5002.0,5005.0,92571.0,187090.0,36.0,176.0,34.0,36.0,39.008,30.032,43.0,37.0,0.0,0.0,0.0,0.0,-47.0,0.0,-41.0,-47.0,0.0,0.0,42.0,37.0
2023-04-04 11:00:00+00:00,3028.187074829932,2794.876595744681,3863.140703517588,5138.400826446281,-0.12040133779264214,63.31111111111111,-0.09174311926605505,-0.12040133779264214,9.073385826771661,8.075105263157894,42.55555555555556,38.0,5001.0,5005.0,165857.0,130951.0,13.0,176.0,49.0,13.0,38.992,30.032,43.0,38.0,0.0,0.0,0.0,0.0,-47.0,0.0,-48.0,-47.0,0.0,0.0,42.0,38.0
2023-04-04 11:15:00+00:00,3136.192857142857,2972.736059479554,4968.146198830409,4630.854838709677,-0.3493975903614458,67.41201716738198,-0.06309148264984227,-0.3493975903614458,10.15593717277489,8.492167664670657,42.5,38.0,5001.0,5013.0,138857.0,40000.0,32.0,176.0,52.0,32.0,39.008,30.032,43.0,38.0,0.0,0.0,0.0,0.0,-46.0,0.0,-26.0,-46.0,0.0,0.0,42.0,38.0
2023-04-04 11:30:00+00:00,3179.871165644172,2854.25306122449,2708.5485436893205,2900.968503937008,0.30038022813688214,65.4938775510204,-0.34375,0.30038022813688214,9.935088838268795,8.219631746031745,42.5,38.5,5002.0,5004.0,74048.0,40000.0,41.0,176.0,31.0,41.0,39.008,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-45.0,0.0,-45.0,-45.0,0.0,0.0,42.0,38.0
2023-04-04 11:45:00+00:00,3094.5551181102364,2866.7449664429532,3687.4367088607596,5043.14652014652,0.7777777777777778,65.61029411764706,-0.8507462686567164,0.7777777777777778,8.674421364985156,8.833148936170211,42.5,38.4,5002.0,5013.0,69429.0,272899.0,45.0,176.0,34.0,45.0,39.008,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-48.0,0.0,-51.0,-48.0,0.0,0.0,42.0,38.0
2023-04-04 12:00:00+00:00,3217.343023255814,2817.7818181818184,5521.321951219512,3164.735849056604,0.7574468085106383,66.9375,-0.14121037463976946,0.7574468085106383,9.773918976545835,7.909411764705887,43.5,38.4,5002.0,5013.0,368778.0,40000.0,44.0,176.0,40.0,44.0,39.008,30.032,44.0,39.0,0.0,0.0,0.0,0.0,-47.0,0.0,-48.0,-47.0,0.0,0.0,43.0,38.0
2023-04-04 12:15:00+00:00,3019.341121495327,2848.9025157232704,3695.1974522292994,3971.227722772277,0.5907473309608541,67.48494983277592,-0.9911504424778761,0.5907473309608541,8.920080267558523,8.598817733990138,43.0,38.4,5002.0,5004.0,115714.0,41147.0,47.0,176.0,40.0,47.0,39.008,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-46.0,0.0,-50.0,-46.0,0.0,0.0,43.0,38.0
2023-04-04 12:30:00+00:00,3181.51775147929,2725.6129032258063,3851.040404040404,4003.6302083333335,0.171875,66.83815028901734,-0.3048780487804878,0.171875,9.988158590308386,8.205400000000004,43.0,38.4,5001.0,5008.0,169714.0,40691.0,41.0,176.0,47.0,41.0,38.992,30.016,43.0,39.0,0.0,0.0,0.0,0.0,-45.0,0.0,-51.0,-45.0,0.0,0.0,43.0,38.0
2023-04-04 12:45:00+00:00,3094.5743801652893,2578.411042944785,5163.890909090909,4366.222950819672,0.9310344827586207,68.71760797342192,-0.6127819548872181,0.9310344827586207,8.879588424437308,8.551156812339334,43.0,38.4,5002.0,5006.0,212143.0,40000.0,48.0,176.0,30.0,48.0,39.008,30.016,43.0,39.0,0.0,0.0,0.0,0.0,-43.0,0.0,-33.0,-43.0,0.0,0.0,43.0,38.0
2023-04-04 13:00:00+00:00,3305.1132075471696,2896.834196891192,2468.0131004366813,5588.212560386473,0.8769230769230769,63.85164835164835,-0.008021390374331552,0.8769230769230769,9.830191446028508,8.142271999999997,43.0,38.4,5001.0,5013.0,40000.0,340234.0,41.0,176.0,42.0,41.0,39.008,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-33.0,0.0,-51.0,-33.0,0.0,0.0,43.0,38.0
2023-04-04 13:15:00+00:00,2990.8727272727274,2912.773851590106,2430.7414965986395,4542.7655677655675,-0.7,66.74812030075188,-0.16393442622950818,-0.7,8.983489361702132,8.931243243243243,43.0,38.4,5002.0,5010.0,40000.0,169714.0,49.0,176.0,52.0,49.0,38.992,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-42.0,0.0,-35.0,-42.0,0.0,0.0,43.0,38.0
2023-04-04 13:30:00+00:00,3144.6352583586627,2904.310502283105,6210.6392694063925,4969.285714285715,0.8916666666666667,66.46948356807512,-0.3485714285714286,0.8916666666666667,9.976767123287681,7.881751824817518,43.0,39.0,5002.0,5004.0,216000.0,40000.0,47.0,176.0,36.0,47.0,39.008,30.048,43.0,39.0,0.0,0.0,0.0,0.0,-46.0,0.0,-16.0,-46.0,0.0,0.0,43.0,39.0
2023-04-04 13:45:00+00:00,3220.4556962025317,2811.645502645503,2923.5476190476193,5000.755208333333,0.9565217391304348,65.8343949044586,-0.15827338129496402,0.9565217391304348,8.989869969040251,7.9472,43.0,39.0,5002.0,5012.0,81000.0,165518.0,46.0,176.0,33.0,46.0,38.992,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-27.0,0.0,-48.0,-27.0,0.0,0.0,43.0,39.0
2023-04-04 14:00:00+00:00,3104.1971153846152,2881.4972067039107,2514.68,3028.798816568047,-0.11574074074074074,66.04938271604938,-0.6108597285067874,-0.11574074074074074,9.437220077220074,8.359926605504581,43.0,39.5,5002.0,5004.0,40000.0,40000.0,35.0,176.0,43.0,35.0,38.992,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-38.0,0.0,-41.0,-38.0,0.0,0.0,43.0,39.0
2023-04-04 14:15:00+00:00,3178.6603773584907,2909.2189349112427,3391.70297029703,3667.8554913294797,-0.06936416184971098,66.96178343949045,-0.31596091205211724,-0.06936416184971098,8.938899742930584,8.369236363636357,43.0,39.5,5001.0,5011.0,123429.0,40000.0,35.0,176.0,36.0,35.0,38.992,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-49.0,0.0,-48.0,-49.0,0.0,0.0,43.0,39.0
2023-04-04 14:30:00+00:00,3133.800724637681,2712.412935323383,4930.716049382716,4514.139175257732,1.0532544378698225,67.18452380952381,-0.2357142857142857,1.0532544378698225,10.138453333333329,7.477169230769234,43.0,39.5,5001.0,5011.0,192857.0,40000.0,49.0,176.0,26.0,49.0,38.992,30.0,43.0,40.0,0.0,0.0,0.0,0.0,-38.0,0.0,-31.0,-38.0,0.0,0.0,43.0,39.0
2023-04-04 14:45:00+00:00,3132.564766839378,2955.0036363636364,2949.0403225806454,3908.9078014184397,0.1450381679389313,71.19702602230483,-1.1092436974789917,0.1450381679389313,9.289099236641217,9.363580736543906,43.0,39.5,5001.0,5006.0,40000.0,154286.0,38.0,176.0,22.0,38.0,38.992,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-46.0,0.0,-48.0,-46.0,0.0,0.0,43.0,39.0
2023-04-04 15:00:00+00:00,3210.0384615384614,2953.8854166666665,3652.7727272727275,4937.7164179104475,0.3228346456692913,63.67567567567568,-0.5437665782493368,0.3228346456692913,9.884643584521385,8.199619047619047,43.0,39.5,5002.0,5008.0,216000.0,216000.0,43.0,176.0,27.0,43.0,39.008,30.0,43.0,40.0,0.0,0.0,0.0,0.0,-36.0,0.0,-32.0,-36.0,0.0,0.0,43.0,39.0
2023-04-04 15:15:00+00:00,3029.7834101382487,2853.40206185567,4232.722222222223,4198.269896193771,0.7099236641221374,69.28148148148148,-0.20233463035019456,0.7099236641221374,9.055766423357667,8.748333333333333,43.0,39.5,5002.0,5006.0,77143.0,164679.0,49.0,176.0,45.0,49.0,38.992,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-38.0,0.0,-44.0,-38.0,0.0,0.0,43.0,39.0
2023-04-04 15:30:00+00:00,3187.3370786516853,2894.8125,4142.867256637168,4307.731707317073,0.3423728813559322,62.040201005025125,-0.01977401129943503,0.3423728813559322,9.812774193548378,8.07452307692308,43.0,39.5,5001.0,5014.0,216000.0,40000.0,45.0,176.0,36.0,45.0,39.008,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-48.0,0.0,-38.0,-48.0,0.0,0.0,43.0,39.0
2023-04-04 15:45:00+00:00,2902.9823788546255,2872.2276923076925,5036.551282051282,5867.520588235294,0.4201388888888889,64.56957928802589,-1.3268482490272373,0.4201388888888889,8.486410958904111,8.62324349881797,43.0,39.5,5002.0,5013.0,200571.0,310269.0,49.0,176.0,46.0,49.0,38.992,30.016,43.0,40.0,0.0,0.0,0.0,0.0,-46.0,0.0,-48.0,-46.0,0.0,0.0,43.0,39.0
2023-04-04 16:00:00+00:00,3333.0295857988167,2870.366666666667,2820.8611111111113,6178.167938931298,-0.5283018867924528,70.10169491525424,-0.32941176470588235,-0.5283018867924528,10.18355744680851,8.94930177514793,43.0,39.5,5002.0,5006.0,54000.0,216000.0,12.0,175.0,46.0,12.0,38.992,30.0,43.0,40.0,0.0,0.0,0.0,0.0,-48.0,0.0,-50.0,-48.0,0.0,0.0,43.0,39.0
2023-04-04 16:15:00+00:00,3187.566371681416,2875.0526315789475,3999.091743119266,4393.593457943925,1.0229007633587786,61.08252427184466,-0.31868131868131866,1.0229007633587786,9.837551724137924,8.08275862068966,43.0,39.5,5002.0,5013.0,138857.0,40000.0,49.0,176.0,36.0,49.0,39.008,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-37.0,0.0,-16.0,-37.0,0.0,0.0,43.0,39.0
2023-04-04 16:30:00+00:00,3057.9437751004016,2764.1397379912664,5727.626666666667,5767.155462184874,0.8690095846645367,70.01428571428572,-0.3176470588235294,0.8690095846645367,9.16108843537414,7.851060402684569,43.0,39.5,5002.0,5005.0,192857.0,258721.0,42.0,176.0,27.0,42.0,38.992,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-44.0,0.0,-37.0,-44.0,0.0,0.0,43.0,39.0
2023-04-04 16:45:00+00:00,3189.9873015873018,2728.0421052631577,2813.890052356021,4187.100746268657,0.5401459854014599,65.58301158301158,-0.8292682926829268,0.5401459854014599,8.964059701492536,8.931172011661808,43.0,39.5,5002.0,5013.0,40000.0,40000.0,47.0,176.0,44.0,47.0,39.008,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-44.0,0.0,-51.0,-44.0,0.0,0.0,43.0,39.0
2023-04-04 17:00:00+00:00,3060.2757352941176,2769.182608695652,4274.505747126437,4042.6008583690987,1.052132701421801,69.45871559633028,-0.6056782334384858,1.052132701421801,10.06726170798898,8.004444444444449,43.0,39.5,5002.0,5012.0,181286.0,56679.0,49.0,176.0,6.0,49.0,39.008,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-41.0,0.0,-51.0,-41.0,0.0,0.0,43.0,39.0
2023-04-04 17:15:00+00:00,3096.0358306188923,2919.169117647059,4974.696078431372,4177.464944649447,0.7406143344709898,66.08943089430895,-0.7210682492581603,0.7406143344709898,9.066311111111112,8.90921533923304,43.0,39.5,5002.0,5013.0,200571.0,40000.0,49.0,176.0,31.0,49.0,38.992,30.0,43.0,40.0,0.0,0.0,0.0,0.0,-40.0,0.0,-48.0,-40.0,0.0,0.0,43.0,39.0
2023-04-04 17:30:00+00:00,3091.5109489051097,2782.8483754512636,3273.1132075471696,4251.81640625,0.5252100840336135,69.43697478991596,-0.39322033898305087,0.5252100840336135,9.97376177285318,8.72829629629629,43.0,39.5,5002.0,5010.0,40000.0,40000.0,41.0,176.0,44.0,41.0,39.008,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-40.0,0.0,-49.0,-40.0,0.0,0.0,43.0,39.0
2023-04-04 17:45:00+00:00,3179.682098765432,2809.948717948718,4113.44131455399,4799.137651821862,0.18705035971223022,65.79017857142857,-0.5217391304347826,0.18705035971223022,10.014162162162163,7.9624347826086925,43.0,39.5,5002.0,5005.0,189265.0,216000.0,35.0,176.0,24.0,35.0,38.992,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-41.0,0.0,-36.0,-41.0,0.0,0.0,43.0,39.0
2023-04-04 18:00:00+00:00,3023.3038461538463,2819.992957746479,3299.012048192771,5107.785964912281,0.11068702290076336,67.9423076923077,-0.9363057324840764,0.11068702290076336,8.822222222222228,8.831264864864865,43.0,39.5,5002.0,5012.0,40000.0,216000.0,41.0,176.0,46.0,41.0,38.992,30.048,43.0,40.0,0.0,0.0,0.0,0.0,-46.0,0.0,-52.0,-46.0,0.0,0.0,43.0,39.0
2023-04-04 18:15:00+00:00,3123.515050167224,2823.4225352112676,3433.735294117647,3992.6681614349777,1.1054852320675106,66.67757009345794,-0.726984126984127,1.1054852320675106,9.06110994764398,8.056716417910453,43.0,39.5,5001.0,5006.0,54000.0,40000.0,48.0,176.0,35.0,48.0,38.992,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-35.0,0.0,-47.0,-35.0,0.0,0.0,43.0,39.0
2023-04-04 18:30:00+00:00,3158.9647887323945,2704.3724696356276,1644.159509202454,3881.909090909091,-0.1926605504587156,70.78139534883721,-0.41233766233766234,-0.1926605504587156,10.050285714285714,7.929029702970305,43.0,39.5,5002.0,5004.0,20000.0,40000.0,47.0,176.0,25.0,47.0,39.008,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-46.0,0.0,-51.0,-46.0,0.0,0.0,43.0,39.0
2023-04-04 18:45:00+00:00,3142.5559210526317,2819.4566929133857,3667.390697674419,5021.42962962963,0.5594713656387665,64.69465648854961,-0.5337423312883436,0.5594713656387665,9.026712530712526,9.043917404129797,43.0,39.5,5001.0,5013.0,192857.0,164679.0,44.0,176.0,48.0,44.0,39.008,30.048,43.0,40.0,0.0,0.0,0.0,0.0,-42.0,0.0,-42.0,-42.0,0.0,0.0,43.0,39.0
2023-04-04 19:00:00+00:00,3081.536082474227,2905.5795454545455,3633.6753246753246,4689.658008658009,0.5763358778625954,68.87214611872146,-0.35135135135135137,0.5763358778625954,9.98122314049588,8.573811550151971,43.0,39.5,5002.0,5004.0,131143.0,87536.0,40.0,176.0,9.0,40.0,39.008,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-40.0,0.0,-50.0,-40.0,0.0,0.0,43.0,39.0
2023-04-04 19:15:00+00:00,3131.845744680851,2687.1353711790393,2733.8391608391607,2869.619469026549,0.8274111675126904,68.82142857142857,-1.0042735042735043,0.8274111675126904,9.38057142857144,8.481924398625429,43.0,40.0,5001.0,5005.0,40000.0,40000.0,48.0,176.0,7.0,48.0,39.008,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-19.0,0.0,-12.0,-19.0,0.0,0.0,43.0,40.0
2023-04-04 19:30:00+00:00,3191.2131147540986,2820.598901098901,4242.85152838428,4240.047120418848,-0.7512437810945274,67.88461538461539,0.02535211267605634,-0.7512437810945274,9.864342158859468,8.220165289256196,43.0,40.0,5001.0,5005.0,169714.0,40000.0,35.0,176.0,36.0,35.0,39.008,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-43.0,0.0,-48.0,-43.0,0.0,0.0,43.0,40.0
2023-04-04 19:45:00+00:00,3001.647619047619,2966.6644736842104,2753.6442953020132,4813.6357388316155,0.3856655290102389,68.68794326241135,-0.5298507462686567,0.3856655290102389,8.965934545454546,8.63930788804072,43.0,40.0,5002.0,5013.0,34714.0,216000.0,47.0,176.0,30.0,47.0,39.008,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-48.0,0.0,-45.0,-48.0,0.0,0.0,43.0,40.0
2023-04-04 20:00:00+00:00,3210.609756097561,2842.0862944162436,3882.144578313253,3991.0742574257424,0.19838056680161945,62.898395721925134,0.2968299711815562,0.19838056680161945,9.828227642276417,8.178677042801556,43.0,40.0,5002.0,5006.0,99503.0,40000.0,40.0,176.0,52.0,40.0,39.008,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-40.0,0.0,-36.0,-40.0,0.0,0.0,43.0,40.0
2023-04-04 20:15:00+00:00,2869.850220264317,2797.521472392638,5018.076433121019,4352.292307692308,0.3076923076923077,67.38205980066445,-1.2167300380228137,0.3076923076923077,8.726906474820149,8.51241706161138,43.0,40.0,5001.0,5007.0,119571.0,61640.0,35.0,176.0,47.0,35.0,39.008,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-47.0,0.0,-52.0,-47.0,0.0,0.0,43.0,40.0
2023-04-04 20:30:00+00:00,3292.038888888889,2857.8011049723755,3201.5656108597286,4868.272727272727,-0.3092105263157895,66.35668789808918,0.776536312849162,-0.3092105263157895,9.970852459016404,7.950427350427352,43.0,40.0,5001.0,5013.0,150429.0,133821.0,37.0,176.0,48.0,37.0,38.992,30.016,43.0,40.0,0.0,0.0,0.0,0.0,-43.0,0.0,-30.0,-43.0,0.0,0.0,43.0,40.0
2023-04-04 20:45:00+00:00,3022.2242990654204,2852.052795031056,4816.056737588652,2911.071186440678,0.7380191693290735,67.22910216718266,-1.9923076923076923,0.7380191693290735,8.896981949458484,8.923822660098526,43.0,40.0,5002.0,5004.0,159222.0,40000.0,48.0,176.0,7.0,48.0,38.992,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-39.0,0.0,-46.0,-39.0,0.0,0.0,43.0,40.0
2023-04-04 21:00:00+00:00,3157.287634408602,2666.5054945054944,4673.920353982301,6347.015873015873,0.4444444444444444,66.90625,0.19197707736389685,0.4444444444444444,9.793905544147842,7.636647302904566,43.0,40.0,5002.0,5005.0,138857.0,195536.0,44.0,176.0,36.0,44.0,39.008,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-47.0,0.0,-47.0,-47.0,0.0,0.0,43.0,40.0
2023-04-04 21:15:00+00:00,3048.9489051094893,3011.7299035369774,3159.2736842105264,4499.407766990291,1.1619718309859155,64.57538461538462,-1.0402930402930404,1.1619718309859155,9.02279329608939,8.924965517241382,43.0,40.0,5001.0,5013.0,119571.0,164124.0,48.0,176.0,52.0,48.0,38.992,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-37.0,0.0,-42.0,-37.0,0.0,0.0,43.0,40.0
2023-04-04 21:30:00+00:00,3106.8975155279504,2830.2445652173915,2696.383333333333,5901.794871794872,-0.060109289617486336,62.205714285714286,-0.2915451895043732,-0.060109289617486336,9.739053864168614,7.525312500000001,43.0,40.0,5002.0,5013.0,61714.0,284634.0,32.0,176.0,41.0,32.0,39.008,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-38.0,0.0,-47.0,-38.0,0.0,0.0,43.0,40.0
2023-04-04 21:45:00+00:00,3174.553633217993,3051.1514195583595,3074.5174129353236,4658.78156996587,0.2563291139240506,66.53820598006645,-0.8129251700680272,0.2563291139240506,8.927264864864863,9.112994818652849,43.0,40.0,5001.0,5007.0,138857.0,149250.0,43.0,176.0,48.0,43.0,38.992,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-46.0,0.0,-48.0,-46.0,0.0,0.0,43.0,40.0
2023-04-04 22:00:00+00:00,3161.10094637224,2999.8,3080.4469273743016,4527.7801724137935,0.008658008658008658,68.32142857142857,-0.35973597359735976,0.008658008658008658,9.936039800995022,8.55807407407408,43.0,40.0,5002.0,5008.0,40000.0,40000.0,44.0,176.0,24.0,44.0,39.008,30.032,43.0,40.0,0.0,0.0,0.0,0.0,-44.0,0.0,-47.0,-44.0,0.0,0.0,43.0,40.0
2023-04-04 22:15:00+00:00,3161.925925925926,2899.0470588235294,6283.272727272727,3339.5209125475285,0.14285714285714285,66.83070866141732,-0.6685714285714286,0.14285714285714285,10.059972027972037,8.240738461538463,43.57142857142857,38.5,5002.0,5005.0,212845.0,62241.0,43.0,176.0,30.0,43.0,39.008,30.032,44.0,39.0,0.0,0.0,0.0,0.0,-48.0,0.0,-39.0,-48.0,0.0,0.0,43.0,38.0
2023-04-04 22:30:00+00:00,3066.760299625468,2792.737762237762,3638.9268292682927,5988.460714285714,0.040160642570281124,66.80377358490566,-0.7318840579710145,0.040160642570281124,8.638787172011659,8.946217391304344,43.57142857142857,38.5,5002.0,5005.0,146571.0,297087.0,41.0,176.0,33.0,41.0,39.008,30.032,44.0,39.0,0.0,0.0,0.0,0.0,-42.0,0.0,-48.0,-42.0,0.0,0.0,43.0,38.0
2023-04-04 22:45:00+00:00,3220.4109589041095,2891.1300448430493,4292.186956521739,4318.209302325581,0.916030534351145,64.2803738317757,-0.42441860465116277,0.916030534351145,9.93793333333334,7.875365313653134,43.57142857142857,38.55555555555556,5002.0,5004.0,216000.0,77143.0,40.0,176.0,30.0,40.0,38.992,30.016,44.0,39.0,0.0,0.0,0.0,0.0,-47.0,0.0,-49.0,-47.0,0.0,0.0,43.0,38.0
2023-04-04 23:00:00+00:00,2875.016129032258,2830.197568389058,2863.0848484848484,4165.406727828747,0.7574626865671642,67.21337579617834,-0.6329588014981273,0.7574626865671642,8.51550168350169,8.576905660377367,43.57142857142857,38.5,5001.0,5006.0,40000.0,216000.0,40.0,176.0,19.0,40.0,39.008,30.032,44.0,39.0,0.0,0.0,0.0,0.0,-48.0,0.0,-30.0,-48.0,0.0,0.0,43.0,38.0
2023-04-04 23:15:00+00:00,3294.2108262108263,2674.1085714285714,4071.0526315789475,6001.313829787234,-0.1534090909090909,67.7483870967742,0.24722222222222223,-0.1534090909090909,10.01239999999999,7.940137931034483,43.57142857142857,38.5,5002.0,5006.0,131143.0,185143.0,19.0,176.0,52.0,19.0,38.992,30.032,44.0,39.0,0.0,0.0,0.0,0.0,-37.0,0.0,-42.0,-37.0,0.0,0.0,43.0,38.0
2023-04-04 23:30:00+00:00,2996.204651162791,2924.2332268370606,2031.0902777777778,3232.9307958477507,0.228125,68.2168284789644,-0.9032258064516129,0.228125,8.896287769784164,8.759219512195122,43.57142857142857,38.5,5002.0,5009.0,40000.0,40000.0,42.0,176.0,29.0,42.0,38.992,30.032,44.0,39.0,0.0,0.0,0.0,0.0,-42.0,0.0,-50.0,-42.0,0.0,0.0,43.0,38.0
2023-04-04 23:45:00+00:00,3127.977142857143,2872.354497354497,4520.408510638298,3749.1405405405403,0.30578512396694213,66.03726708074534,-0.19166666666666668,0.30578512396694213,9.803470468431776,7.783156118143453,42.5,38.5,5002.0,5004.0,216000.0,61714.0,49.0,176.0,26.0,49.0,38.992,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-48.0,0.0,-47.0,-48.0,0.0,0.0,42.0,38.0
2023-04-05 00:00:00+00:00,2952.653846153846,2907.8304093567253,3759.6447368421054,4258.2786885245905,0.8068965517241379,66.51702786377709,-0.686046511627907,0.8068965517241379,8.702265734265744,8.817017114914421,42.5,38.5,5002.0,5013.0,46286.0,185143.0,49.0,176.0,34.0,49.0,38.992,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-42.0,0.0,-45.0,-42.0,0.0,0.0,42.0,38.0
2023-04-05 00:15:00+00:00,3185.970588235294,2829.2203389830506,2977.8896103896104,3920.4712643678163,0.6600985221674877,69.02666666666667,-0.4959677419354839,0.6600985221674877,9.921678688524596,8.276792626728115,42.5,38.5,5002.0,5005.0,40000.0,40000.0,49.0,176.0,36.0,49.0,38.992,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-44.0,0.0,-46.0,-44.0,0.0,0.0,42.0,38.0
